
image_path,card_name,set_code,collector_number,foil,language
images/img_0894.jpg,Gaea's Cradle,AFR,055,no,Portuguese
images/img_0895.jpg,Collective Company,NCC,167,no,Italian
images/img_0896.jpg,Island,KHM,082,yes,Chinese
images/img_0897.jpg,"Teferi, Time Raveler",ELD,012,no,Chinese
images/img_0898.jpg,Snapcaster Mage,C21,179,no,Korean
images/img_0899.jpg,Sword of Feast and Famine,THB,117,no,Portuguese
images/img_0900.jpg,Brainstorm (Japanese),M20,183,yes,Spanish
images/img_0901.jpg,Grapeshot,AFR,149,no,French
images/img_0902.jpg,Tarmogoyf,THB,172,yes,Chinese
images/img_0903.jpg,Collective Company,M20,215,yes,Korean
images/img_0904.jpg,Collective Brutality,KHM,003,no,Portuguese
images/img_0905.jpg,Brainstorm (Japanese),DMR,036,yes,English
images/img_0906.jpg,Collective Company,MH2,204,yes,Portuguese
images/img_0907.jpg,Damnation,THB,289,yes,Italian
images/img_0908.jpg,Cyclonic Rift,ELD,101,no,English
images/img_0909.jpg,"Jace, the Mind Sculptor",MH2,123,yes,French
images/img_0910.jpg,Damnation,ZNR,066,no,English
images/img_0911.jpg,Mountain,AFR,207,no,French
images/img_0912.jpg,Swamp,KLD,174,no,Italian
images/img_0913.jpg,Grapeshot,KHM,190,yes,English
images/img_0914.jpg,Swords to Plowshares,AFR,056,no,Spanish
images/img_0915.jpg,Counterspell,M20,079,yes,Korean
images/img_0916.jpg,Maze's End,KHM,071,yes,Italian
images/img_0917.jpg,Supreme Verdict,KLD,261,no,Chinese
images/img_0918.jpg,Maze's End,DMR,179,yes,Portuguese
images/img_0919.jpg,Collective Brutality,ZNR,108,yes,French
images/img_0920.jpg,Sol Ring,MH2,234,no,German
images/img_0921.jpg,Cultivate,MH2,164,no,Portuguese
images/img_0922.jpg,Thoughtseize,THB,282,no,Japanese
images/img_0923.jpg,Sol Ring,C21,178,no,Portuguese
images/img_0924.jpg,Brainstorm,KLD,081,yes,Spanish
images/img_0925.jpg,Sword of Feast and Famine,M21,184,no,Japanese
images/img_0926.jpg,Island,C21,128,no,English
images/img_0927.jpg,Fatal Push,IKO,115,no,French
images/img_0928.jpg,Gaea's Cradle,M20,128,yes,Italian
images/img_0929.jpg,Liliana of the Veil,MH2,008,yes,Italian
images/img_0930.jpg,Llanowar Elves,ELD,066,yes,English
images/img_0931.jpg,Cultivate (Japanese),ELD,142,no,Chinese
images/img_0932.jpg,Damnation,THB,192,yes,Portuguese
images/img_0933.jpg,Lightning Bolt,CMM,220,yes,Italian
images/img_0934.jpg,Birds of Paradise,DMR,152,no,German
images/img_0935.jpg,Noble Hierarch,M21,214,yes,Chinese
images/img_0936.jpg,Forest,NCC,196,no,Chinese
images/img_0937.jpg,Gaea's Cradle,AFR,180,no,Portuguese
images/img_0938.jpg,Noble Hierarch,IKO,122,yes,Chinese
images/img_0939.jpg,Arcane Denial,CMM,099,yes,Chinese
images/img_0940.jpg,Gaea's Cradle,MH2,186,yes,Japanese
images/img_0941.jpg,Inquisition of Kozilek,M20,107,yes,Portuguese
images/img_0942.jpg,Cryptic Command,NCC,208,yes,Japanese
images/img_0943.jpg,Collective Brutality,M20,081,yes,Portuguese
images/img_0944.jpg,Cyclonic Rift,NCC,091,yes,Japanese
images/img_0945.jpg,Path to Exile,THB,197,yes,Italian
images/img_0946.jpg,Cultivate,MH2,245,yes,German
images/img_0947.jpg,Farseek,KLD,069,yes,Portuguese
images/img_0948.jpg,Ponder,THB,093,yes,Chinese
images/img_0949.jpg,Thoughtseize,DMR,184,yes,German
images/img_0950.jpg,Mountain,NCC,226,yes,French
images/img_0951.jpg,Black Lotus,THB,017,no,Chinese
images/img_0952.jpg,Arcane Denial,DMR,251,yes,English
images/img_0953.jpg,Swamp,KHM,200,yes,Spanish
images/img_0954.jpg,Cultivate (Japanese),KHM,238,yes,Italian
images/img_0955.jpg,Collective Brutality,M20,095,no,French
images/img_0956.jpg,Gilded Goose,ELD,093,no,Italian
images/img_0957.jpg,Black Lotus,MH2,015,no,French
images/img_0958.jpg,Day of Judgment,M21,147,yes,Japanese
images/img_0959.jpg,Day of Judgment,IKO,188,no,Spanish
images/img_0960.jpg,Sword of Feast and Famine,M21,287,yes,Portuguese
images/img_0961.jpg,Forest,M21,205,no,Portuguese
images/img_0962.jpg,Ponder,AFR,112,yes,English
images/img_0963.jpg,Primeval Titan,THB,167,yes,Korean
images/img_0964.jpg,Fatal Push,KHM,142,no,Chinese
images/img_0965.jpg,Black Lotus,ELD,145,no,French
images/img_0966.jpg,Counterspell,CMM,198,yes,Portuguese
images/img_0967.jpg,"Teferi, Time Raveler",ELD,030,no,Spanish
images/img_0968.jpg,Ponder,M21,086,no,Korean
images/img_0969.jpg,Brainstorm,M21,233,no,Japanese
images/img_0970.jpg,Liliana of the Veil,ELD,098,yes,German
images/img_0971.jpg,Fatal Push,C21,048,yes,Japanese
images/img_0972.jpg,Day of Judgment,AFR,165,no,Spanish
images/img_0973.jpg,Fatal Push,KHM,230,yes,French
images/img_0974.jpg,Cultivate,DMR,296,yes,Chinese
images/img_0975.jpg,Birds of Paradise,NCC,150,no,Spanish
images/img_0976.jpg,Supreme Verdict,DMR,289,no,Chinese
images/img_0977.jpg,Urza's Saga,AFR,215,no,Spanish
images/img_0978.jpg,Damnation,AFR,200,yes,German
images/img_0979.jpg,Collective Brutality,CMM,111,no,Spanish
images/img_0980.jpg,Counterspell,KLD,299,no,Spanish
images/img_0981.jpg,Forest (Full Art),KLD,021,yes,Japanese
images/img_0982.jpg,Nature's Lore,MH2,175,yes,Korean
images/img_0983.jpg,Cyclonic Rift,IKO,100,yes,Japanese
images/img_0984.jpg,Dark Confidant,M21,088,yes,Japanese
images/img_0985.jpg,Rogue's Passage,DMR,216,no,Portuguese
images/img_0986.jpg,Farseek,ZNR,037,no,Portuguese
images/img_0987.jpg,Cyclonic Rift,C21,116,no,Portuguese
images/img_0988.jpg,Forest (Full Art),M20,186,yes,Korean
images/img_0989.jpg,Fatal Push,ZNR,150,yes,French
images/img_0990.jpg,Tarmogoyf,CMM,015,no,Spanish
images/img_0991.jpg,Mountain,M20,218,yes,Chinese
images/img_0992.jpg,Gilded Goose,KHM,109,no,English
images/img_0993.jpg,Maze's End,AFR,106,yes,Japanese
images/img_0994.jpg,Counterspell,THB,002,yes,French
images/img_0995.jpg,Grapeshot,C21,208,no,Italian
images/img_0996.jpg,Lightning Bolt,NCC,053,yes,Spanish
images/img_0997.jpg,Urza's Saga,MH2,271,yes,English
images/img_0998.jpg,Cryptic Command,C21,127,no,Korean
images/img_0999.jpg,Damnation,NCC,109,yes,Japanese
images/img_1000.jpg,Birds of Paradise,ELD,256,yes,French
images/img_1001.jpg,"Jace, the Mind Sculptor",M21,293,no,Italian
images/img_1002.jpg,Counter Spell,DMR,049,yes,English
images/img_1003.jpg,Birds of Paradise,KHM,227,yes,French
images/img_1004.jpg,Gaea's Cradle,CMM,211,no,French
images/img_1005.jpg,Maze's End,ZNR,176,yes,French
images/img_1006.jpg,Thoughtseize,AFR,065,no,Japanese
images/img_1007.jpg,City of Brass,IKO,023,no,Japanese
images/img_1008.jpg,Urza's Saga,IKO,249,yes,German
images/img_1009.jpg,Thoughtseize,ZNR,204,no,Italian
images/img_1010.jpg,Dark Confidant,ZNR,103,no,Spanish
images/img_1011.jpg,Black Lotus,M20,141,yes,German
images/img_1012.jpg,Forest (Full Art),KLD,296,yes,English
images/img_1013.jpg,Fatal Push,THB,148,yes,Portuguese
images/img_1014.jpg,Volcanic Island,ELD,173,yes,Spanish
images/img_1015.jpg,Preordain,DMR,023,yes,English
images/img_1016.jpg,Elvish Mystic,NCC,296,yes,French
images/img_1017.jpg,Inquisition of Kozilek,THB,072,no,German
images/img_1018.jpg,Nature's Lore,MH2,130,yes,German
images/img_1019.jpg,Urza's Saga,ELD,184,no,German
images/img_1020.jpg,Swords to Plowshares,MH2,159,no,German
images/img_1021.jpg,Lightning Bolt,KHM,047,no,Japanese
images/img_1022.jpg,Elvish Mystic,DMR,070,no,French
images/img_1023.jpg,Island,CMM,007,yes,Spanish
images/img_1024.jpg,Volcanic Island,CMM,047,no,Korean
images/img_1025.jpg,Maze's End,NCC,096,yes,Spanish
images/img_1026.jpg,Birds of Paradise,ELD,146,no,Spanish
images/img_1027.jpg,"Teferi, Time Raveler",NCC,290,yes,French
images/img_1028.jpg,Inquisition of Kozilek,DMR,278,no,German
images/img_1029.jpg,Cyclonic Rift,MH2,149,no,English
images/img_1030.jpg,Path to Exile,NCC,218,yes,German
images/img_1031.jpg,Damnation,ZNR,243,no,German
images/img_1032.jpg,Brainstorm,IKO,150,no,French
images/img_1033.jpg,"Teferi, Time Raveler",KLD,004,yes,Japanese
images/img_1034.jpg,Liliana of the Veil,ELD,143,no,Japanese
images/img_1035.jpg,Elvish Mystic,KHM,163,yes,English
images/img_1036.jpg,Cryptic Command,IKO,010,yes,Spanish
images/img_1037.jpg,Thoughtseize,AFR,027,no,Japanese
images/img_1038.jpg,Island,M21,238,yes,Korean
images/img_1039.jpg,Cultivate,ZNR,193,yes,English
images/img_1040.jpg,Inquisition of Kozilek,C21,187,no,English
images/img_1041.jpg,Cyclonic Rift,M20,210,yes,Spanish
images/img_1042.jpg,Mana Leak,IKO,231,no,Portuguese
images/img_1043.jpg,City of Brass,M20,133,yes,Chinese
images/img_1044.jpg,Temple Garden,C21,139,no,Spanish
images/img_1045.jpg,Elvish Mystic,MH2,242,yes,English
images/img_1046.jpg,Young Pyromancer,NCC,285,yes,English
images/img_1047.jpg,Sol Ring,KHM,261,no,Japanese
images/img_1048.jpg,Wrath of God,M20,113,yes,Korean
images/img_1049.jpg,Dark Confidant,MH2,007,yes,English
images/img_1050.jpg,Counter Spell,IKO,293,no,French
images/img_1051.jpg,Sword of Feast and Famine,IKO,104,yes,English
images/img_1052.jpg,Damnation,NCC,075,yes,English
images/img_1053.jpg,Llanowar Elves,DMR,259,no,Portuguese
images/img_1054.jpg,Path to Exile,IKO,001,no,Italian
images/img_1055.jpg,Nature's Lore,DMR,288,no,Italian
images/img_1056.jpg,Fatal Push,DMR,047,no,Spanish
images/img_1057.jpg,Volcanic Island,ZNR,211,no,Italian
images/img_1058.jpg,Swords to Plowshares,C21,006,no,Portuguese
images/img_1059.jpg,Maze's End,ZNR,174,yes,Chinese
images/img_1060.jpg,Thoughtseize,CMM,114,no,Japanese
images/img_1061.jpg,Sword of Feast and Famine,MH2,049,yes,English
images/img_1062.jpg,Maze's End,IKO,037,yes,French
images/img_1063.jpg,Damnation,NCC,069,no,German
images/img_1064.jpg,Grapeshot,C21,046,no,Korean
images/img_1065.jpg,Path to Exile,ELD,002,no,English
images/img_1066.jpg,Liliana of the Veil,M20,114,yes,German
images/img_1067.jpg,City of Brass,M20,291,no,German
images/img_1068.jpg,Temple Garden,THB,142,yes,Italian
images/img_1069.jpg,Grapeshot,IKO,186,no,Italian
images/img_1070.jpg,Nature's Lore,IKO,165,yes,Japanese
images/img_1071.jpg,Brainstorm (Japanese),KLD,198,yes,Japanese
images/img_1072.jpg,Black Lotus,M20,246,no,Spanish
images/img_1073.jpg,Farseek,M21,045,yes,Italian
images/img_1074.jpg,Primeval Titan,KHM,292,yes,Korean
images/img_1075.jpg,Forest,AFR,118,yes,German
images/img_1076.jpg,Supreme Verdict,MH2,091,yes,French
images/img_1077.jpg,Liliana of the Veil,C21,005,no,Italian
images/img_1078.jpg,Lightning Bolt,M20,089,yes,Chinese
images/img_1079.jpg,Birds of Paradise,DMR,083,yes,Italian
images/img_1080.jpg,Mana Leak,DMR,088,no,Chinese
images/img_1081.jpg,Maze's End,AFR,288,yes,Portuguese
images/img_1082.jpg,Mana Leak,MH2,241,no,Korean
images/img_1083.jpg,Swords to Plowshares,CMM,093,no,Spanish
images/img_1084.jpg,"Jace, the Mind Sculptor",ZNR,027,yes,Chinese
images/img_1085.jpg,Sword of Feast and Famine,ZNR,223,yes,Spanish
images/img_1086.jpg,Gaea's Cradle,CMM,188,no,Chinese
images/img_1087.jpg,Cyclonic Rift,CMM,129,yes,English
images/img_1088.jpg,Lightning Bolt,IKO,016,yes,Chinese
images/img_1089.jpg,Forest (Full Art),THB,283,no,French
images/img_1090.jpg,Supreme Verdict,MH2,143,yes,Spanish
images/img_1091.jpg,Thoughtseize,KLD,020,no,Japanese
images/img_1092.jpg,Brainstorm (Japanese),ELD,284,yes,Chinese
images/img_1093.jpg,Inquisition of Kozilek,IKO,080,yes,German
images/img_1094.jpg,Damnation,MH2,295,no,French
images/img_1095.jpg,Gilded Goose,CMM,011,no,Portuguese
images/img_1096.jpg,Mana Leak,CMM,091,yes,Korean
images/img_1097.jpg,Lightning Bolt,MH2,073,no,Japanese
images/img_1098.jpg,Plains,KHM,236,no,Korean
images/img_1099.jpg,Inquisition of Kozilek,CMM,059,no,Korean
images/img_1100.jpg,Grapeshot,CMM,256,yes,Japanese
images/img_1101.jpg,Preordain,CMM,295,yes,Japanese
images/img_1102.jpg,Swords to Plowshares,M20,080,yes,Italian
images/img_1103.jpg,Cyclonic Rift,KLD,093,yes,French
images/img_1104.jpg,Liliana of the Veil,C21,192,no,Italian
images/img_1105.jpg,Nature's Lore,DMR,091,no,Chinese
images/img_1106.jpg,Mountain,KHM,025,no,German
images/img_1107.jpg,Fatal Push,KLD,254,no,Korean
images/img_1108.jpg,Tarmogoyf,M21,177,yes,Spanish
images/img_1109.jpg,Black Lotus,M20,269,no,Portuguese
images/img_1110.jpg,Path to Exile,CMM,298,no,Portuguese
images/img_1111.jpg,Brainstorm,M21,288,no,Italian
images/img_1112.jpg,Forest,M21,169,no,Chinese
images/img_1113.jpg,Counter Spell,C21,029,yes,French
images/img_1114.jpg,Cultivate,ELD,052,yes,Portuguese
images/img_1115.jpg,Brainstorm (Japanese),THB,145,no,Portuguese
images/img_1116.jpg,Llanowar Elves,ZNR,136,yes,Italian
images/img_1117.jpg,Young Pyromancer,M20,200,no,German
images/img_1118.jpg,Path to Exile,DMR,056,no,Japanese
images/img_1119.jpg,Cyclonic Rift,KHM,078,no,English
images/img_1120.jpg,Elvish Mystic,ZNR,156,no,Portuguese
images/img_1121.jpg,Swamp,DMR,201,yes,French
images/img_1122.jpg,Preordain,ZNR,220,no,Portuguese
images/img_1123.jpg,Supreme Verdict,M20,061,no,French
images/img_1124.jpg,Tarmogoyf,AFR,230,no,Chinese
images/img_1125.jpg,Tarmogoyf,DMR,019,no,Italian
images/img_1126.jpg,Swords to Plowshares,MH2,061,yes,Korean
images/img_1127.jpg,Island,AFR,273,no,Spanish
images/img_1128.jpg,Sword of Fire and Ice,MH2,184,no,Spanish
images/img_1129.jpg,Preordain,M20,179,yes,Japanese
images/img_1130.jpg,Brainstorm (Japanese),M20,234,no,German
images/img_1131.jpg,Counterspell,ZNR,182,no,Korean
images/img_1132.jpg,Fatal Push,CMM,165,no,German
images/img_1133.jpg,Cyclonic Rift,ZNR,007,yes,English
images/img_1134.jpg,Forest (Full Art),DMR,169,yes,Chinese
images/img_1135.jpg,Wrath of God,KLD,200,no,German
images/img_1136.jpg,City of Brass,IKO,159,no,Japanese
images/img_1137.jpg,Dark Confidant,DMR,298,yes,Korean
images/img_1138.jpg,Llanowar Elves,NCC,051,yes,Japanese
images/img_1139.jpg,Rogue's Passage,C21,094,yes,Japanese
images/img_1140.jpg,Gaea's Cradle,ELD,128,yes,Korean
images/img_1141.jpg,Day of Judgment,AFR,126,yes,Korean
images/img_1142.jpg,Sword of Feast and Famine,DMR,033,yes,Japanese
images/img_1143.jpg,"Jace, the Mind Sculptor",THB,034,yes,German
images/img_1144.jpg,Preordain,KHM,025,yes,Japanese
images/img_1145.jpg,Mox Sapphire,IKO,055,yes,Portuguese
images/img_1146.jpg,Delver of Secrets,AFR,033,no,French
images/img_1147.jpg,Rogue's Passage,AFR,080,no,Chinese
images/img_1148.jpg,Arcane Denial,MH2,041,no,Chinese
images/img_1149.jpg,Wrath of God,C21,270,no,Spanish
images/img_1150.jpg,Brainstorm (Japanese),DMR,136,yes,Korean
images/img_1151.jpg,Inquisition of Kozilek,KLD,093,no,German
images/img_1152.jpg,Lightning Bolt,IKO,202,yes,Japanese
images/img_1153.jpg,Wrath of God,M20,119,yes,French
images/img_1154.jpg,Tarmogoyf,MH2,296,yes,French
images/img_1155.jpg,Preordain,MH2,212,yes,Spanish
images/img_1156.jpg,"Teferi, Time Raveler",ZNR,299,no,Korean
images/img_1157.jpg,Liliana of the Veil,THB,278,yes,French
images/img_1158.jpg,Brainstorm (Japanese),M20,282,no,French
images/img_1159.jpg,Forest (Full Art),KHM,099,yes,English
images/img_1160.jpg,Brainstorm,KHM,289,yes,Korean
images/img_1161.jpg,Sol Ring,AFR,085,no,Portuguese
images/img_1162.jpg,Elvish Mystic,AFR,298,yes,German
images/img_1163.jpg,Cultivate,M21,058,yes,Spanish
images/img_1164.jpg,Cyclonic Rift,MH2,064,no,Korean
images/img_1165.jpg,Elvish Mystic,AFR,267,no,Portuguese
images/img_1166.jpg,City of Brass,AFR,077,yes,Portuguese
images/img_1167.jpg,Ponder,ELD,283,no,English
images/img_1168.jpg,Liliana of the Veil,NCC,038,no,Chinese
images/img_1169.jpg,Preordain,THB,181,yes,French
images/img_1170.jpg,Forest,M20,128,no,Chinese
images/img_1171.jpg,Llanowar Elves,ELD,155,no,Japanese
images/img_1172.jpg,Counter Spell,AFR,296,yes,Spanish
images/img_1173.jpg,Sword of Fire and Ice,KHM,263,no,French
images/img_1174.jpg,Snapcaster Mage,ELD,165,yes,Korean
images/img_1175.jpg,Sol Ring,M20,161,no,Portuguese
images/img_1176.jpg,Dark Confidant,KHM,272,yes,Korean
images/img_1177.jpg,Brainstorm (Japanese),CMM,179,no,French
images/img_1178.jpg,Counter Spell,MH2,219,no,Portuguese
images/img_1179.jpg,City of Brass,THB,257,yes,Portuguese
images/img_1180.jpg,Primeval Titan,THB,223,yes,German
images/img_1181.jpg,City of Brass,C21,147,no,Portuguese
images/img_1182.jpg,Collective Company,ZNR,034,no,Japanese
images/img_1183.jpg,Mox Sapphire,KHM,194,yes,English
images/img_1184.jpg,Tarmogoyf,THB,026,yes,French
images/img_1185.jpg,Rogue's Passage,NCC,284,no,French
images/img_1186.jpg,Gilded Goose,MH2,177,no,Italian
images/img_1187.jpg,Temple Garden,IKO,286,no,Korean
images/img_1188.jpg,Gilded Goose,NCC,290,yes,French
images/img_1189.jpg,Mox Sapphire,CMM,119,no,French
images/img_1190.jpg,Collective Brutality,THB,203,yes,Korean
images/img_1191.jpg,Island,C21,237,yes,Korean
images/img_1192.jpg,Swords to Plowshares,THB,076,no,German
images/img_1193.jpg,Cryptic Command,M21,074,yes,Japanese
images/img_1194.jpg,Grapeshot,ZNR,068,yes,French
images/img_1195.jpg,Sword of Fire and Ice,AFR,064,yes,French
images/img_1196.jpg,Liliana of the Veil,ELD,009,yes,Chinese
images/img_1197.jpg,Arcane Denial,MH2,068,no,Italian
images/img_1198.jpg,Thoughtseize,KLD,184,yes,Portuguese
images/img_1199.jpg,Primeval Titan,AFR,044,no,Chinese
images/img_1200.jpg,Arcane Denial,CMM,256,no,Italian
images/img_1201.jpg,Path to Exile,NCC,201,no,English
images/img_1202.jpg,Sword of Fire and Ice,ELD,155,yes,German
images/img_1203.jpg,Nature's Lore,C21,229,no,Chinese
images/img_1204.jpg,Urza's Saga,THB,169,yes,French
images/img_1205.jpg,Mox Sapphire,CMM,110,no,French
images/img_1206.jpg,Cultivate,THB,268,no,French
images/img_1207.jpg,Damnation,M20,174,yes,Korean
images/img_1208.jpg,Plains,KHM,195,no,French
images/img_1209.jpg,Maze's End,M21,046,yes,Portuguese
images/img_1210.jpg,Fatal Push,NCC,095,no,Chinese
images/img_1211.jpg,Tarmogoyf,IKO,188,yes,Japanese
images/img_1212.jpg,Collective Brutality,THB,161,no,Spanish
images/img_1213.jpg,Plains,CMM,014,no,Japanese
images/img_1214.jpg,Birds of Paradise,M21,291,no,Korean
images/img_1215.jpg,Supreme Verdict,C21,209,no,French
images/img_1216.jpg,Birds of Paradise,NCC,002,no,Chinese
images/img_1217.jpg,Mana Leak,M20,091,yes,Spanish
images/img_1218.jpg,Tarmogoyf,ELD,075,no,Spanish
images/img_1219.jpg,Cultivate (Japanese),NCC,225,no,Chinese
images/img_1220.jpg,Snapcaster Mage,M21,186,yes,Japanese
images/img_1221.jpg,Supreme Verdict,IKO,015,yes,French
images/img_1222.jpg,Birds of Paradise,ZNR,210,yes,Portuguese
images/img_1223.jpg,Sword of Fire and Ice,ELD,277,no,English
images/img_1224.jpg,Primeval Titan,THB,026,no,German
images/img_1225.jpg,Snapcaster Mage,DMR,068,no,Italian
images/img_1226.jpg,Grapeshot,M20,172,yes,Korean
images/img_1227.jpg,Swamp,ZNR,093,no,English
images/img_1228.jpg,Lightning Bolt,M21,133,no,Spanish
images/img_1229.jpg,Cultivate (Japanese),DMR,144,no,German
images/img_1230.jpg,Young Pyromancer,CMM,127,yes,Spanish
images/img_1231.jpg,Brainstorm,IKO,262,yes,French
images/img_1232.jpg,City of Brass,DMR,077,no,Japanese
images/img_1233.jpg,Cultivate (Japanese),M20,051,yes,German
images/img_1234.jpg,Delver of Secrets,CMM,237,yes,Italian
images/img_1235.jpg,Mana Leak,DMR,005,no,Italian
images/img_1236.jpg,Nature's Lore,M20,112,no,Korean
images/img_1237.jpg,Black Lotus,CMM,040,yes,Spanish
images/img_1238.jpg,Elvish Mystic,M20,201,no,Korean
images/img_1239.jpg,Primeval Titan,MH2,265,no,Portuguese
images/img_1240.jpg,Collective Company,ELD,165,yes,English
images/img_1241.jpg,Thoughtseize,CMM,071,no,Japanese
images/img_1242.jpg,Elvish Mystic,KHM,146,no,German
images/img_1243.jpg,Lightning Bolt,CMM,031,no,English
images/img_1244.jpg,Counter Spell,IKO,074,no,Korean
images/img_1245.jpg,Mana Leak,KLD,073,yes,Japanese
images/img_1246.jpg,Cultivate,CMM,119,yes,Italian
images/img_1247.jpg,Sol Ring,KLD,093,yes,Spanish
images/img_1248.jpg,Elvish Mystic,THB,204,no,Korean
images/img_1249.jpg,Gilded Goose,M20,203,yes,Spanish
images/img_1250.jpg,Counterspell,KLD,166,yes,Spanish
images/img_1251.jpg,Farseek,C21,028,yes,Korean
images/img_1252.jpg,Collective Company,MH2,253,yes,Spanish
images/img_1253.jpg,Liliana of the Veil,KHM,098,no,Chinese
images/img_1254.jpg,Elvish Mystic,CMM,102,no,Spanish
images/img_1255.jpg,Primeval Titan,DMR,097,yes,Japanese
images/img_1256.jpg,Volcanic Island,M20,026,no,Chinese
images/img_1257.jpg,Counterspell,M21,256,no,Korean
images/img_1258.jpg,Forest (Full Art),NCC,266,yes,Chinese
images/img_1259.jpg,Young Pyromancer,ZNR,006,yes,Korean
images/img_1260.jpg,Fatal Push,KHM,296,no,Italian
images/img_1261.jpg,Island,KLD,133,no,Italian
images/img_1262.jpg,Demonic Tutor,DMR,031,yes,English
images/img_1263.jpg,Brainstorm (Japanese),KLD,169,yes,Portuguese
images/img_1264.jpg,Path to Exile,KHM,272,no,English
images/img_1265.jpg,Day of Judgment,M20,207,yes,Italian
images/img_1266.jpg,Young Pyromancer,MH2,187,no,German
images/img_1267.jpg,Forest (Full Art),MH2,292,yes,German
images/img_1268.jpg,"Teferi, Time Raveler",AFR,124,yes,Japanese
images/img_1269.jpg,Young Pyromancer,DMR,022,yes,Portuguese
images/img_1270.jpg,Inquisition of Kozilek,CMM,225,yes,English
images/img_1271.jpg,Island,NCC,202,no,Korean
images/img_1272.jpg,Collective Company,MH2,169,yes,German
images/img_1273.jpg,Day of Judgment,THB,084,yes,Japanese
images/img_1274.jpg,Collective Company,ZNR,240,yes,Japanese
images/img_1275.jpg,Volcanic Island,IKO,204,yes,French
images/img_1276.jpg,Cultivate,KHM,121,yes,Spanish
images/img_1277.jpg,Day of Judgment,ZNR,093,no,Spanish
images/img_1278.jpg,Inquisition of Kozilek,KHM,131,no,Spanish
images/img_1279.jpg,Urza's Saga,NCC,227,no,German
images/img_1280.jpg,Lightning Bolt,DMR,149,yes,Spanish
images/img_1281.jpg,Birds of Paradise,AFR,119,no,German
images/img_1282.jpg,Elvish Mystic,M21,024,no,Italian
images/img_1283.jpg,Plains,M21,293,no,French
images/img_1284.jpg,Grapeshot,AFR,121,no,Spanish
images/img_1285.jpg,Urza's Saga,KHM,245,no,Japanese
images/img_1286.jpg,Sol Ring,ZNR,137,no,Spanish
images/img_1287.jpg,Sword of Fire and Ice,THB,050,yes,English
images/img_1288.jpg,Rogue's Passage,C21,259,no,French
images/img_1289.jpg,Gilded Goose,NCC,042,no,German
images/img_1290.jpg,Plains,KHM,257,no,Italian
images/img_1291.jpg,Mana Leak,KLD,019,yes,Korean
images/img_1292.jpg,Lightning Bolt,ZNR,211,no,Japanese
images/img_1293.jpg,Lightning Bolt,KHM,115,no,Japanese
images/img_1294.jpg,Young Pyromancer,CMM,273,no,Portuguese
images/img_1295.jpg,Birds of Paradise,THB,007,no,Portuguese
images/img_1296.jpg,Arcane Denial,M21,181,no,German
images/img_1297.jpg,Lightning Bolt,KHM,209,yes,Korean
images/img_1298.jpg,Counterspell,ELD,002,yes,Korean
images/img_1299.jpg,City of Brass,CMM,222,yes,Italian
images/img_1300.jpg,Ponder,THB,141,yes,German
images/img_1301.jpg,Cultivate (Japanese),DMR,250,yes,Chinese
images/img_1302.jpg,Forest (Full Art),NCC,173,no,French
images/img_1303.jpg,Young Pyromancer,MH2,270,no,Chinese
images/img_1304.jpg,Dark Confidant,KLD,102,yes,Portuguese
images/img_1305.jpg,Tarmogoyf,M20,172,yes,French
images/img_1306.jpg,Plains,MH2,200,yes,Italian
images/img_1307.jpg,Swords to Plowshares,C21,028,yes,German
images/img_1308.jpg,Primeval Titan,THB,193,yes,Portuguese
images/img_1309.jpg,Lightning Bolt,THB,098,yes,English
images/img_1310.jpg,Forest (Full Art),ZNR,034,yes,Korean
images/img_1311.jpg,Tarmogoyf,KHM,295,no,Chinese
images/img_1312.jpg,Dark Confidant,ELD,208,no,Portuguese
images/img_1313.jpg,Island,MH2,282,no,Japanese
images/img_1314.jpg,Thoughtseize,AFR,166,yes,Portuguese
images/img_1315.jpg,Preordain,ZNR,264,yes,English
images/img_1316.jpg,Cultivate (Japanese),KHM,070,no,German
images/img_1317.jpg,Brainstorm (Japanese),MH2,055,yes,Japanese
images/img_1318.jpg,Llanowar Elves,THB,047,no,French
images/img_1319.jpg,Maze's End,KLD,113,no,German
images/img_1320.jpg,Thoughtseize,CMM,165,no,Spanish
images/img_1321.jpg,Maze's End,CMM,053,yes,Italian
images/img_1322.jpg,Island,ELD,105,no,Spanish
images/img_1323.jpg,Inquisition of Kozilek,CMM,217,yes,Chinese
images/img_1324.jpg,Supreme Verdict,ZNR,242,no,Korean
images/img_1325.jpg,Black Lotus,C21,059,yes,Japanese
images/img_1326.jpg,Urza's Saga,DMR,110,yes,Portuguese
images/img_1327.jpg,Preordain,DMR,150,no,French
images/img_1328.jpg,Gaea's Cradle,M21,020,no,Korean
images/img_1329.jpg,Damnation,IKO,165,yes,Spanish
images/img_1330.jpg,Wrath of God,M21,061,no,Japanese
images/img_1331.jpg,Llanowar Elves,ZNR,280,no,English
images/img_1332.jpg,Forest,MH2,166,yes,Chinese
images/img_1333.jpg,Brainstorm,NCC,132,no,Korean
images/img_1334.jpg,Urza's Saga,ELD,296,yes,Spanish
images/img_1335.jpg,Collective Brutality,C21,097,no,Chinese
images/img_1336.jpg,Liliana of the Veil,IKO,224,yes,French
images/img_1337.jpg,Birds of Paradise,AFR,282,no,German
images/img_1338.jpg,Urza's Saga,C21,112,no,Chinese
images/img_1339.jpg,Forest,THB,005,no,Spanish
images/img_1340.jpg,Cryptic Command,AFR,036,no,German
